fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.9309787692112597,0.8572618882313396,0.0,1.2385623296301707,0.459470089220704,2.4101422641752297,3.3619754067989636,0.99675,3.37,0.8339550915402607,2.080083823051904,6
2.2440170265918304,0.6979532046908887,0.45,1.259921049894873,0.43444814857686115,1.8171205928321394,2.4662120743304703,0.9988,2.94,0.8706587691173612,2.0953791063432945,6
1.8370905500142278,0.8242570599617114,0.09,1.1934831919273368,0.3756285754221072,2.8844991406148166,3.1748021039363987,0.99402,3.54,0.8434326653017492,2.2440170265918304,5
1.8370905500142278,0.8041451517178115,0.08,1.6386425412012917,0.41408177494228526,2.2239800905693157,3.1748021039363987,0.99646,3.56,0.8572618882313396,2.263702391925902,6
1.856635533445112,0.8291344341849697,0.14,1.5740609166314434,0.4121285299808557,3.0,4.179339196381232,0.99669,3.32,0.7829735282337726,2.0953791063432945,5
1.9831924826807747,0.7605904921522784,0.28,1.3924766500838337,0.464158883361278,2.6207413942088964,4.562902635386967,0.9966,3.22,0.8750340122833274,2.11045429449015,5
2.0567101162059633,0.7488872387218508,0.45,1.338865900164339,0.4160167646103808,3.1748021039363987,3.8929964158732604,0.99617,3.33,0.9165656454330223,2.2894284851066637,6
2.168702885250197,0.7605904921522784,0.58,1.600520663883155,0.4514357435474001,2.2239800905693157,2.8844991406148166,0.99745,3.29,0.9966554934125964,2.2894284851066637,7
1.7758080034852013,0.814325284978472,0.04,1.1934831919273368,0.3659305710022972,1.709975946676697,2.3513346877207573,0.9942,3.72,0.8339550915402607,2.250617114677132,5
1.9831924826807747,0.8387206526527142,0.18,1.3200061217959123,0.4235823584254893,2.571281590658235,3.7797631496846193,0.9975,3.43,0.8387206526527142,2.154434690031884,5
2.3928025107131377,0.745903592589164,0.68,1.4260431471424089,0.4396829672158179,2.571281590658235,3.5033980603867243,1.0014,3.06,0.928317766722556,2.154434690031884,6
1.9486951603746578,0.7883735163105243,0.27,1.2805791649874942,0.41408177494228526,2.4101422641752297,2.924017738212866,0.99388,3.35,0.8572618882313396,2.2894284851066637,6
1.9129311827723892,0.8815159819493001,0.0,1.2385623296301707,0.4626065009182742,2.080083823051904,2.8020393306553872,0.99606,3.34,0.8434326653017492,2.132671235505887,5
1.9309787692112597,0.8291344341849697,0.05,1.3200061217959123,0.43267487109222247,2.519842099789746,3.3019272488946267,0.99564,3.38,0.8434326653017492,2.1757671139171206,6
2.032792713629707,0.6619105948026229,0.4,1.1934831919273368,0.406154810044568,2.0,2.7144176165949068,0.99603,3.39,0.8434326653017492,2.1897595699439445,5
1.9219973427746713,0.5428835233189813,0.44,1.3572088082974534,0.4081655101917348,2.571281590658235,3.141380652391393,0.99328,3.35,0.814325284978472,2.314589054525876,6
2.308350239753609,0.7306143574062802,0.63,1.3200061217959123,0.4497941445275415,1.8171205928321394,2.6207413942088964,1.0004,3.16,0.7883735163105243,2.1179117921274466,5
2.182785766122212,0.8193212706006459,0.23,1.3924766500838337,0.4497941445275415,2.6207413942088964,3.634241185664279,0.9994,3.22,0.8617738760127535,2.1757671139171206,6
2.11045429449015,0.7547842314287575,0.24,1.4094597464129783,0.4514357435474001,2.4101422641752297,3.556893304490063,0.998,3.19,0.9004113346093701,2.154434690031884,6
2.080083823051904,0.8339550915402607,0.25,1.259921049894873,0.4702669375441515,2.0,2.7589241763811208,0.99769,3.27,0.896280949311433,2.125317138365222,5
2.0487996145182663,0.8815159819493001,0.1,1.1696070952851465,0.4514357435474001,1.4422495703074083,2.2894284851066637,0.99745,3.31,0.8662391053409029,2.1216209271868487,6
1.9037782619633032,0.8041451517178115,0.25,1.375068867074141,0.43267487109222247,2.154434690031884,3.3322218516459534,0.99685,3.46,0.7937005259840997,2.2239800905693157,5
1.866255578408624,0.8339550915402607,0.0,1.300591446851387,0.4578856970213328,1.4422495703074083,2.3513346877207573,0.99557,3.62,0.8527018983281598,2.2571787177370006,4
1.939877414580333,0.8339550915402607,0.3,1.338865900164339,0.4198336453808408,2.4662120743304703,3.802952460761392,0.9968,3.46,0.8387206526527142,2.168702885250197,5
1.9129311827723892,0.8387206526527142,0.0,1.1934831919273368,0.37325111568172487,1.4422495703074083,2.0,0.996,3.41,0.7774980097342586,2.1757671139171206,5
1.9574338205844317,0.7989569740454012,0.02,1.1934831919273368,0.43795191398878897,2.3513346877207573,3.141380652391393,0.99538,3.36,0.814325284978472,2.1897595699439445,6
1.9129311827723892,0.7547842314287575,0.02,1.2385623296301707,0.43088693800637673,2.4662120743304703,3.0365889718756627,0.99492,3.35,0.9321697517861577,2.1966892350277414,6
2.182785766122212,0.7428958841446566,0.55,1.4736125994561549,0.4235823584254893,2.8020393306553872,3.7797631496846193,0.9996,3.15,0.9619001716077047,2.1472291690189413,6
1.966095144983117,0.7547842314287575,0.29,1.2805791649874942,0.4217163326508746,2.668401648721945,4.04124002062219,0.99718,3.4,0.8617738760127535,2.1179117921274466,5
2.032792713629707,0.8527018983281598,0.09,1.300591446851387,0.43795191398878897,2.2239800905693157,4.762203155904599,0.9964,3.15,0.8706587691173612,2.139974961130159,5
1.885203631020986,0.8617738760127535,0.23,1.2805791649874942,0.43088693800637673,2.2239800905693157,4.918684734458728,0.99538,3.36,0.8879040017426006,2.217220230966632,5
1.9309787692112597,0.8684545602717154,0.03,1.21644039911468,0.4272658681697916,1.9129311827723892,2.2894284851066637,0.99587,3.34,0.7306143574062802,2.1179117921274466,5
2.125317138365222,0.814325284978472,0.42,1.338865900164339,0.43267487109222247,2.924017738212866,3.732511156817248,0.997,3.2,0.8921121404456347,2.250617114677132,6
1.8271601368635206,0.8387206526527142,0.01,1.2805791649874942,0.3825862365544778,1.709975946676697,2.3513346877207573,0.99472,3.52,0.8242570599617114,2.250617114677132,5
1.966095144983117,0.7368062997280774,0.29,1.2385623296301707,0.4272658681697916,3.0723168256858475,4.04124002062219,0.9971,3.45,0.8387206526527142,2.1179117921274466,6
1.939877414580333,0.673131549726529,0.39,1.062658569182611,0.38929964158732605,1.9129311827723892,2.2239800905693157,0.99331,3.29,0.8041451517178115,2.2571787177370006,6
2.1757671139171206,0.8092672334566455,0.48,1.3572088082974534,0.39790572078963915,1.8171205928321394,2.924017738212866,0.9998,3.12,0.8387206526527142,2.1029437174614207,6
2.0082988502465087,0.6910423230011185,0.44,1.1447142425533319,0.34760266448864496,1.8171205928321394,2.2894284851066637,0.99542,3.35,0.8480926088488114,2.2035754532216254,5
2.125317138365222,0.8793659344316358,0.24,1.300591446851387,0.44310476216936345,1.709975946676697,3.0365889718756627,0.9988,3.14,0.8434326653017492,2.168702885250197,5
2.3633315009350024,0.7719442629361641,0.52,1.300591446851387,0.41408177494228526,2.2894284851066637,3.2710663101885897,1.0006,3.1,0.8242570599617114,2.080083823051904,6
2.1472291690189413,0.9045041696510274,0.28,1.375068867074141,0.4272658681697916,2.7589241763811208,4.254320865115005,0.998,3.28,0.7989569740454012,2.139974961130159,5
2.139974961130159,0.7306143574062802,0.43,1.1816657504675012,0.4081655101917348,1.709975946676697,2.2239800905693157,0.99478,3.19,0.7719442629361641,2.250617114677132,5
2.217220230966632,0.5943921952763129,0.49,1.4094597464129783,0.4447960181138631,2.2239800905693157,3.1748021039363987,0.9972,3.22,0.8793659344316358,2.2701886806493845,6
2.339214190570293,0.9435387960633067,0.63,1.338865900164339,0.4447960181138631,2.3513346877207573,3.2710663101885897,0.9997,3.1,0.8434326653017492,2.182785766122212,6
1.9574338205844317,0.6767899452107007,0.41,1.338865900164339,0.40207257585890577,3.2396118012774835,3.9148676411688634,0.99492,3.34,0.9472682371859096,2.250617114677132,6
2.263702391925902,0.7428958841446566,0.54,1.1447142425533319,0.4562902635386967,2.8020393306553872,3.4482172403827303,0.99735,3.02,0.9125805270773935,2.1472291690189413,7
2.080083823051904,0.7306143574062802,0.4,1.091392883061106,0.35303483353260634,2.924017738212866,3.684031498640387,0.99478,3.2,0.9397796374952974,2.217220230966632,6
2.0165296752181043,0.8242570599617114,0.23,1.5036945962049748,0.4272658681697916,2.4101422641752297,4.7026693754415145,0.9976,3.28,0.8527018983281598,2.11045429449015,5
2.0,0.7306143574062802,0.3,1.2385623296301707,0.4198336453808408,3.1748021039363987,4.379519139887889,0.99717,3.39,0.8480926088488114,2.080083823051904,5
1.8945364743718192,0.8291344341849697,0.0,1.3572088082974534,0.4160167646103808,3.1748021039363987,4.0,0.99491,3.43,0.8242570599617114,2.237377884162793,6
1.966095144983117,0.7829735282337726,0.31,1.4094597464129783,0.4121285299808557,1.5874010519681994,2.4662120743304703,0.99693,3.22,0.8193212706006459,2.1757671139171206,6
1.9486951603746578,0.7883735163105243,0.19,1.4422495703074083,0.42543208651150055,2.519842099789746,3.3322218516459534,0.9966,3.37,0.7989569740454012,2.1897595699439445,5
2.0082988502465087,0.9205164082515889,0.1,1.4888055529538273,0.4481404746557165,1.5874010519681994,2.3513346877207573,0.99855,3.36,0.7883735163105243,2.1179117921274466,5
1.9129311827723892,0.7113786608980126,0.21,1.3200061217959123,0.4414004962442104,2.7144176165949068,4.020725758589058,0.99558,3.4,0.814325284978472,2.161592332945083,6
1.7544106429277198,0.7488872387218508,0.27,1.259921049894873,0.4514357435474001,2.8438669798515654,3.802952460761392,0.99471,3.78,0.8617738760127535,2.308350239753609,7
1.885203631020986,0.8750340122833274,0.02,1.2385623296301707,0.39364971831021733,2.9624960684073702,3.47602664488645,0.99489,3.39,0.9359901623141158,2.217220230966632,6
2.1757671139171206,0.7605904921522784,0.5,1.6509636244473134,0.47474593985234004,1.709975946676697,2.3513346877207573,0.998,3.28,0.9397796374952974,2.2571787177370006,5
1.9219973427746713,0.8434326653017492,0.0,1.21644039911468,0.4198336453808408,2.519842099789746,3.2396118012774835,0.9972,3.47,0.8879040017426006,2.1472291690189413,6
1.9831924826807747,0.8527018983281598,0.05,1.3200061217959123,0.4290840427026207,1.8171205928321394,2.6207413942088964,0.99735,3.29,0.8572618882313396,2.1029437174614207,5
2.1966892350277414,0.7113786608980126,0.57,1.3200061217959123,0.44310476216936345,1.8171205928321394,2.7144176165949068,0.99676,3.14,0.896280949311433,2.2306991044756197,7
2.2701886806493845,0.7883735163105243,0.49,1.300591446851387,0.43620706714548374,1.709975946676697,2.4662120743304703,1.0,3.19,0.7547842314287575,2.0953791063432945,5
2.0645602309127344,0.8434326653017492,0.29,1.300591446851387,0.4610436292058447,1.709975946676697,2.4662120743304703,0.9988,3.36,0.7883735163105243,2.0877594786634486,5
1.9219973427746713,0.8387206526527142,0.0,1.2805791649874942,0.4497941445275415,2.080083823051904,2.4101422641752297,0.99488,3.42,0.8193212706006459,2.2571787177370006,7
2.0246938520054574,0.814325284978472,0.24,1.5036945962049748,0.4235823584254893,2.519842099789746,4.820284528350459,0.9976,3.27,0.8480926088488114,2.11045429449015,5
2.1029437174614207,0.9185452750071139,0.27,1.4094597464129783,0.4272658681697916,2.8844991406148166,3.8258623655447783,0.9984,3.31,0.8750340122833274,2.1966892350277414,6
1.856635533445112,0.8291344341849697,0.12,1.3200061217959123,0.493242414866094,2.924017738212866,3.3019272488946267,0.99519,3.47,0.8921121404456347,2.2440170265918304,7
2.1966892350277414,0.7829735282337726,0.64,1.300591446851387,0.48058955337053333,1.8171205928321394,2.7144176165949068,0.997,3.26,0.8706587691173612,2.2701886806493845,6
1.856635533445112,0.8242570599617114,0.15,1.21644039911468,0.4272658681697916,2.571281590658235,4.020725758589058,0.99294,3.33,0.8434326653017492,2.1897595699439445,6
2.154434690031884,0.7488872387218508,0.5,1.5036945962049748,0.47474593985234004,1.9129311827723892,2.7589241763811208,0.9979,3.26,0.9761000076685076,2.2766381149625055,6
2.2766381149625055,0.6382504298859908,0.52,1.21644039911468,0.41408177494228526,1.8171205928321394,2.154434690031884,0.9968,3.2,0.896280949311433,2.168702885250197,7
1.9574338205844317,0.7368062997280774,0.12,1.4422495703074083,0.4514357435474001,3.0723168256858475,3.7562857542210724,0.9967,3.37,0.8879040017426006,2.1757671139171206,6
1.8271601368635206,0.8942014036741273,0.1,1.375068867074141,0.3756285754221072,2.3513346877207573,3.0,0.99362,3.57,0.7937005259840997,2.283051213952527,5
2.283051213952527,0.7547842314287575,0.66,1.4580997358267118,0.4776856181035017,2.154434690031884,2.8438669798515654,1.0,3.15,0.9472682371859096,2.182785766122212,7
1.966095144983117,0.7989569740454012,0.15,1.4094597464129783,0.4791419857062784,3.2075343299958265,4.179339196381232,0.9955,3.17,0.8572618882313396,2.168702885250197,6
2.032792713629707,0.6979532046908887,0.42,1.2805791649874942,0.4160167646103808,2.8438669798515654,3.3019272488946267,0.99392,3.11,0.9205164082515889,2.314589054525876,6
1.9746808222123668,0.8291344341849697,0.21,1.1447142425533319,0.41015659297023477,1.5874010519681994,2.080083823051904,0.99458,3.16,0.814325284978472,2.139974961130159,6
2.072351098059261,0.6767899452107007,0.36,1.375068867074141,0.3825862365544778,2.154434690031884,3.391211443014167,0.99562,3.4,0.8836555922403612,2.2766381149625055,5
2.0877594786634486,0.6979532046908887,0.42,1.21644039911468,0.3870876640627797,2.080083823051904,2.6207413942088964,0.99392,3.18,0.8193212706006459,2.250617114677132,5
1.9486951603746578,0.9045041696510274,0.07,1.1934831919273368,0.4414004962442104,2.4662120743304703,3.634241185664279,0.99502,3.12,0.7829735282337726,2.154434690031884,5
1.9831924826807747,0.9340838634275974,0.01,1.375068867074141,0.4198336453808408,3.634241185664279,4.481404746557165,0.99621,3.38,0.8527018983281598,2.210418899184232,5
1.9486951603746578,0.8092672334566455,0.26,1.259921049894873,0.4657009507803836,2.519842099789746,4.160167646103808,0.9957,3.15,0.8291344341849697,2.11045429449015,5
2.161592332945083,0.6767899452107007,0.44,1.3200061217959123,0.43088693800637673,2.8020393306553872,3.583047871015946,0.9988,3.32,0.8750340122833274,2.132671235505887,6
1.8069688693211898,0.8640122597711688,0.12,1.259921049894873,0.4217163326508746,3.1748021039363987,3.530348335326063,0.99547,3.57,0.8921121404456347,2.168702885250197,5
2.0487996145182663,0.7774980097342586,0.47,1.338865900164339,0.4198336453808408,1.9129311827723892,3.0723168256858475,0.9979,3.08,0.7719442629361641,2.1179117921274466,5
1.939877414580333,0.7243156443441741,0.21,1.259921049894873,0.43088693800637673,1.9129311827723892,3.2710663101885897,0.9961,3.33,0.7774980097342586,2.1179117921274466,5
2.040827550958674,0.8363446607369194,0.18,1.2805791649874942,0.4272658681697916,1.709975946676697,3.107232505953859,0.9967,3.2,0.7829735282337726,2.139974961130159,6
2.0165296752181043,0.6542132620377179,0.4,1.338865900164339,0.37325111568172487,1.5874010519681994,2.154434690031884,0.99356,3.33,0.8879040017426006,2.339214190570293,7
1.9574338205844317,0.8572618882313396,0.27,1.259921049894873,0.43620706714548374,2.571281590658235,4.497941445275415,0.99616,3.26,0.8339550915402607,2.139974961130159,6
1.9486951603746578,0.8387206526527142,0.08,1.6386425412012917,0.4414004962442104,1.8171205928321394,3.0723168256858475,0.9974,3.38,0.7937005259840997,2.080083823051904,4
2.0953791063432945,0.7719442629361641,0.23,1.375068867074141,0.4497941445275415,2.6207413942088964,4.254320865115005,0.99922,3.15,0.7989569740454012,2.11045429449015,5
2.2306991044756197,0.6767899452107007,0.53,1.300591446851387,0.3914867641168863,1.4422495703074083,2.154434690031884,0.99572,3.02,0.9397796374952974,2.217220230966632,7
2.1472291690189413,0.8387206526527142,0.07,1.5036945962049748,0.46723287283552595,3.1748021039363987,4.140817749422853,1.00015,3.31,0.8921121404456347,2.139974961130159,5
2.0877594786634486,0.8041451517178115,0.33,1.091392883061106,0.4121285299808557,2.080083823051904,3.107232505953859,0.9978,3.24,0.8434326653017492,2.1029437174614207,5
1.9746808222123668,0.7306143574062802,0.12,1.1934831919273368,0.459470089220704,2.668401648721945,3.0,0.99596,3.16,0.7883735163105243,2.11045429449015,5
2.1966892350277414,1.006622709560113,0.43,1.4260431471424089,0.4235823584254893,2.9624960684073702,4.447960181138631,0.9984,3.08,0.8291344341849697,2.161592332945083,6
1.939877414580333,0.7605904921522784,0.2,1.1696070952851465,0.3659305710022972,2.8844991406148166,4.0,0.9935,3.38,0.8291344341849697,2.2701886806493845,6
1.9037782619633032,0.8815159819493001,0.0,1.3572088082974534,0.47176939803165335,2.8020393306553872,3.3322218516459534,0.9966,3.46,0.8291344341849697,2.1966892350277414,6
2.2571787177370006,0.6767899452107007,0.51,1.300591446851387,0.4290840427026207,2.4101422641752297,3.0365889718756627,0.9982,3.03,0.9761000076685076,2.139974961130159,6
2.132671235505887,0.8092672334566455,0.6,1.259921049894873,0.33912114430141665,1.709975946676697,2.668401648721945,0.99585,3.3,0.9509685413058151,2.314589054525876,6
1.9129311827723892,0.8527018983281598,0.18,1.1447142425533319,0.39578916096804057,1.9129311827723892,3.684031498640387,0.9951,3.08,0.8434326653017492,2.1029437174614207,5
2.333106553923475,0.8387206526527142,0.45,1.3200061217959123,0.43444814857686115,2.2239800905693157,2.8020393306553872,1.0,3.0,0.8879040017426006,2.1029437174614207,6
2.139974961130159,0.9582839714125568,0.25,1.3572088082974534,0.4702669375441515,3.2710663101885897,5.371685354944832,1.001,3.41,0.8750340122833274,2.237377884162793,5
1.9831924826807747,0.9024623925725086,0.08,1.338865900164339,0.4514357435474001,2.154434690031884,3.4482172403827303,0.9974,3.24,0.8921121404456347,2.139974961130159,6
2.283051213952527,0.7243156443441741,0.49,1.3924766500838337,0.4610436292058447,2.2894284851066637,3.47602664488645,1.0004,3.16,0.8480926088488114,2.1757671139171206,5
2.263702391925902,0.8092672334566455,0.66,1.5396817242970857,0.4946087443248701,1.8171205928321394,2.4101422641752297,0.9978,3.05,0.9045041696510274,2.2571787177370006,7
1.856635533445112,0.8092672334566455,0.09,1.5740609166314434,0.49731898332685903,2.4101422641752297,3.141380652391393,0.9968,3.5,0.8750340122833274,2.2239800905693157,4
1.8271601368635206,0.8242570599617114,0.0,1.300591446851387,0.4290840427026207,1.8171205928321394,2.080083823051904,0.9948,3.59,0.814325284978472,2.2571787177370006,6
1.9916317012899132,0.7937005259840997,0.33,1.259921049894873,0.43795191398878897,2.4662120743304703,5.229321531755984,0.9968,3.2,0.8193212706006459,2.1179117921274466,5
2.250617114677132,0.7113786608980126,0.69,1.2805791649874942,0.4481404746557165,1.8171205928321394,2.7589241763811208,1.0,3.17,0.8527018983281598,2.0953791063432945,6
2.1966892350277414,0.7488872387218508,0.48,1.3924766500838337,0.40207257585890577,1.709975946676697,2.6207413942088964,0.9972,3.21,0.954640270936004,2.2440170265918304,6
2.125317138365222,0.6910423230011185,0.52,1.300591446851387,0.4198336453808408,2.3513346877207573,2.924017738212866,0.99509,3.36,0.9125805270773935,2.314589054525876,7
1.9129311827723892,0.7368062997280774,0.32,1.5326188647871062,0.39364971831021733,2.080083823051904,3.0723168256858475,0.99416,3.28,0.7883735163105243,2.2440170265918304,7
2.0165296752181043,0.8879040017426006,0.23,1.259921049894873,0.4626065009182742,2.4101422641752297,4.326748710922225,0.9973,3.19,0.8879040017426006,2.11045429449015,5
1.8469147504478334,0.9932883883792687,0.01,1.259921049894873,0.3848501131276806,2.4662120743304703,3.2075343299958265,0.99488,3.6,0.7719442629361641,2.237377884162793,6
1.856635533445112,0.7368062997280774,0.23,1.1696070952851465,0.40412400206221905,1.709975946676697,2.2894284851066637,0.9958,3.34,0.8242570599617114,2.0953791063432945,5
1.9129311827723892,0.7547842314287575,0.3,1.259921049894873,0.4396829672158179,1.8171205928321394,3.391211443014167,0.99346,3.33,0.7719442629361641,2.283051213952527,6
1.9831924826807747,0.8041451517178115,0.25,1.2385623296301707,0.43267487109222247,2.4101422641752297,3.3619754067989636,0.9984,3.43,0.8662391053409029,2.080083823051904,6
1.8757774553669033,0.7605904921522784,0.15,1.2805791649874942,0.4235823584254893,2.8020393306553872,3.7562857542210724,0.9957,3.32,0.8527018983281598,2.1029437174614207,5
1.9309787692112597,0.6979532046908887,0.32,1.3572088082974534,0.4481404746557165,3.5033980603867243,4.834588127111639,0.9966,3.32,0.9244335465376482,2.2306991044756197,5
1.9219973427746713,0.7306143574062802,0.12,1.2805791649874942,0.40207257585890577,2.4101422641752297,2.8844991406148166,0.99252,3.3,0.8092672334566455,2.369284502156768,6
2.0487996145182663,0.6804092115953367,0.4,1.300591446851387,0.4290840427026207,1.4422495703074083,1.8171205928321394,0.99512,3.27,0.8750340122833274,2.283051213952527,6
1.8945364743718192,0.8793659344316358,0.09,1.5740609166314434,0.4081655101917348,2.4662120743304703,3.0723168256858475,0.99524,3.41,0.8041451517178115,2.2306991044756197,4
1.8370905500142278,0.8242570599617114,0.09,1.1934831919273368,0.3756285754221072,2.8844991406148166,3.1748021039363987,0.99402,3.54,0.8434326653017492,2.2440170265918304,5
1.8171205928321394,0.7989569740454012,0.0,1.2805791649874942,0.39999999999999997,3.419951893353394,3.7797631496846193,0.995,3.54,0.9761000076685076,2.2035754532216254,6
2.0645602309127344,0.8480926088488114,0.14,1.338865900164339,0.406154810044568,2.154434690031884,3.47602664488645,0.9969,3.19,0.8387206526527142,2.1179117921274466,5
1.939877414580333,0.7829735282337726,0.32,1.2805791649874942,0.39578916096804057,3.141380652391393,3.7797631496846193,0.99728,3.3,0.8662391053409029,2.154434690031884,7
2.2035754532216254,0.7047298732064892,0.53,1.375068867074141,0.4121285299808557,1.709975946676697,2.519842099789746,0.9972,3.15,0.8662391053409029,2.2239800905693157,8
1.885203631020986,0.7719442629361641,0.24,1.1934831919273368,0.42543208651150055,2.6207413942088964,3.2396118012774835,0.9948,3.39,0.8434326653017492,2.1966892350277414,6
2.1897595699439445,0.7989569740454012,0.64,1.338865900164339,0.47474593985234004,1.8171205928321394,2.4662120743304703,0.9973,3.09,0.8706587691173612,2.2766381149625055,7
2.1472291690189413,0.7937005259840997,0.24,1.3200061217959123,0.4687548147653598,1.8171205928321394,2.4101422641752297,0.9978,3.34,0.8041451517178115,2.154434690031884,4
2.0487996145182663,0.6036810736797686,0.36,1.2385623296301707,0.39999999999999997,3.7562857542210724,4.254320865115005,0.99604,3.47,0.954640270936004,2.2239800905693157,7
2.3207944168063896,0.7719442629361641,0.63,1.259921049894873,0.41408177494228526,1.8171205928321394,2.4662120743304703,0.9988,2.99,0.954640270936004,2.168702885250197,5
1.9309787692112597,0.814325284978472,0.27,1.375068867074141,0.43795191398878897,2.2894284851066637,4.272658681697917,0.9964,3.39,0.8921121404456347,2.2239800905693157,5
1.856635533445112,0.8750340122833274,0.08,1.2805791649874942,0.3556893304490063,2.668401648721945,3.634241185664279,0.9949,3.49,0.7883735163105243,2.250617114677132,6
1.9574338205844317,0.8339550915402607,0.14,1.300591446851387,0.42543208651150055,3.0,3.9148676411688634,0.9963,3.28,0.8387206526527142,2.139974961130159,5
1.9831924826807747,0.8339550915402607,0.13,1.2805791649874942,0.46723287283552595,2.571281590658235,3.3019272488946267,0.9944,3.24,0.8092672334566455,2.237377884162793,6
1.8757774553669033,0.9340838634275974,0.02,1.3924766500838337,0.4160167646103808,2.571281590658235,3.2396118012774835,0.9955,3.58,0.9619001716077047,2.308350239753609,7
1.8469147504478334,0.8291344341849697,0.28,1.2805791649874942,0.3634241185664279,2.3513346877207573,3.659305710022972,0.99374,3.41,0.8434326653017492,2.339214190570293,5
1.9309787692112597,0.8857848910564963,0.13,1.259921049894873,0.4235823584254893,2.2894284851066637,2.7144176165949068,0.99546,3.29,0.814325284978472,2.161592332945083,5
2.1179117921274466,0.8387206526527142,0.44,1.3200061217959123,0.41408177494228526,2.7589241763811208,4.081655101917348,0.9992,3.46,0.8572618882313396,2.1179117921274466,5
2.1472291690189413,0.6299605249474365,0.46,1.1934831919273368,0.39578916096804057,2.9624960684073702,3.47602664488645,0.9959,3.18,0.9397796374952974,2.1966892350277414,6
1.9219973427746713,0.7547842314287575,0.17,1.21644039911468,0.43444814857686115,3.0,3.708429769266189,0.99634,3.49,0.8617738760127535,2.182785766122212,5
1.9309787692112597,0.8242570599617114,0.26,1.259921049894873,0.43620706714548374,2.3513346877207573,4.641588833612779,0.99586,3.26,0.8041451517178115,2.1472291690189413,5
1.966095144983117,0.7883735163105243,0.33,1.2385623296301707,0.4198336453808408,3.0,4.396829672158179,0.99706,3.41,0.8339550915402607,2.080083823051904,5
1.885203631020986,0.5428835233189813,0.64,1.2805791649874942,0.38929964158732605,2.8844991406148166,3.732511156817248,0.99494,3.34,0.8921121404456347,2.237377884162793,6
2.1966892350277414,1.0082648376090522,0.43,1.4094597464129783,0.43088693800637673,2.7589241763811208,4.379519139887889,0.9985,3.06,0.8291344341849697,2.161592332945083,5
2.4662120743304703,0.5943921952763129,0.44,1.300591446851387,0.4217163326508746,2.154434690031884,2.8844991406148166,1.00005,3.07,0.9435387960633067,2.0953791063432945,7
1.939877414580333,0.9045041696510274,0.08,1.1934831919273368,0.4546835943776344,2.154434690031884,3.556893304490063,0.99576,3.24,0.7937005259840997,2.139974961130159,5
1.9746808222123668,0.9416629684594713,0.0,1.375068867074141,0.43267487109222247,1.8171205928321394,2.4101422641752297,0.9975,3.3,0.8041451517178115,2.1029437174614207,5
2.080083823051904,0.7774980097342586,0.31,1.3924766500838337,0.43795191398878897,2.8844991406148166,5.0,0.9984,3.31,0.8480926088488114,2.11045429449015,5
1.9309787692112597,0.8527018983281598,0.06,1.3924766500838337,0.42543208651150055,2.4662120743304703,4.396829672158179,0.99746,3.51,0.814325284978472,2.1179117921274466,5
1.966095144983117,0.7113786608980126,0.31,1.1934831919273368,0.4290840427026207,2.9624960684073702,4.020725758589058,0.99716,3.46,0.8527018983281598,2.1179117921274466,6
